Streamflow Gauge Comparison
"Scenario: Reference, Streamflow Gauge: EF_L02_Embalse"
Cubic Meters per Second
Statistic,Modeled,Observed
"Oct 1 1981",0.309492,0.785955
"Oct 8 1981",0.292474,0.77519
"Oct 15 1981",1.52546,0.755276
"Oct 22 1981",2.12106,0.729883
"Oct 29 1981",0.741212,0.696704
"Nov 5 1981",0.578911,0.664436
"Nov 12 1981",0.486309,0.632494
"Nov 19 1981",0.327643,0.60169
"Nov 26 1981",0.300233,0.575518
"Dec 3 1981",0.279975,0.545104
"Dec 10 1981",0.26421,0.519619
"Dec 17 1981",0.252564,0.495946
"Dec 24 1981",0.212864,0.472485
"Jan 1 1982",0.235932,0.450867
"Jan 8 1982",0.230008,0.432245
"Jan 15 1982",0.224849,0.414977
"Jan 22 1982",0.22036,0.398989
"Jan 29 1982",0.216313,0.384127
"Feb 5 1982",0.212561,0.370301
"Feb 12 1982",0.209071,0.357414
"Feb 19 1982",0.205776,0.345403
"Feb 26 1982",0.202629,0.2924
"Mar 5 1982",0.200602,0.323651
"Mar 12 1982",0.196877,0.313776
"Mar 19 1982",0.197849,0.394078
"Mar 26 1982",0.199385,0.305288
"Apr 2 1982",0.194802,0.287647
"Apr 9 1982",0.191019,0.279924
"Apr 16 1982",0.187674,0.272656
"Apr 23 1982",0.184493,0.265767
"Apr 30 1982",0.181502,0.272912
"May 7 1982",0.234153,0.568586
"May 14 1982",0.324538,0.322232
"May 21 1982",0.304177,0.332216
"May 28 1982",0.27436,0.403076
"Jun 4 1982",0.270002,0.427607
"Jun 11 1982",0.424173,0.483759
"Jun 18 1982",0.777714,0.480067
"Jun 25 1982",2.19019,0.643316
"Jul 2 1982",0.945266,0.615735
"Jul 9 1982",1.41971,0.806985
"Jul 16 1982",2.78868,0.8435
"Jul 23 1982",2.17866,0.990366
"Jul 30 1982",0.909265,1.07816
"Aug 6 1982",1.69884,1.19272
"Aug 13 1982",1.19861,1.20003
"Aug 20 1982",1.04886,1.37535
"Aug 27 1982",0.946852,1.42455
"Sep 3 1982",1.01277,1.8445
"Sep 10 1982",0.719316,1.93588
"Sep 17 1982",0.71931,2.31054
"Sep 24 1982",0.79576,2.55597
"Oct 1 1982",0.759866,2.95979
"Oct 8 1982",1.47102,3.61776
"Oct 15 1982",0.782997,3.97251
"Oct 22 1982",4.39587,4.72795
"Oct 29 1982",5.4044,5.80657
"Nov 5 1982",6.08789,7.43351
"Nov 12 1982",6.46825,9.66696
"Nov 19 1982",7.14549,11.3934
"Nov 26 1982",5.4599,11.4146
"Dec 3 1982",0.890765,10.3935
"Dec 10 1982",0.76705,9.12231
"Dec 17 1982",0.683396,7.88796
"Dec 24 1982",0.542437,6.7069
"Jan 1 1983",0.573731,5.68965
"Jan 8 1983",0.610372,4.9573
"Jan 15 1983",0.519838,4.2145
"Jan 22 1983",0.495978,3.6861
"Jan 29 1983",0.478484,3.19212
"Feb 5 1983",0.461528,2.77455
"Feb 12 1983",0.448422,2.45244
"Feb 19 1983",0.435419,2.15935
"Feb 26 1983",0.424162,1.68241
"Mar 5 1983",0.413883,1.72265
"Mar 12 1983",0.404205,1.55327
"Mar 19 1983",0.395135,1.41098
"Mar 26 1983",0.390775,1.29616
"Apr 2 1983",0.38045,1.19503
"Apr 9 1983",0.371385,1.08565
"Apr 16 1983",0.363658,1.06487
"Apr 23 1983",0.356586,0.949925
"Apr 30 1983",0.350238,0.918273
"May 7 1983",0.348478,0.820959
"May 14 1983",0.349472,0.855784
"May 21 1983",0.388808,0.814108
"May 28 1983",0.358247,0.733351
"Jun 4 1983",0.347596,0.706446
"Jun 11 1983",0.361047,0.741871
"Jun 18 1983",0.370176,0.641912
"Jun 25 1983",0.364176,0.690943
"Jul 2 1983",0.465686,0.688818
"Jul 9 1983",0.507177,0.650052
"Jul 16 1983",0.46612,0.701155
"Jul 23 1983",0.440181,0.684618
"Jul 30 1983",0.421257,0.790901
"Aug 6 1983",0.454102,0.762691
"Aug 13 1983",0.471431,0.894186
"Aug 20 1983",0.496139,0.89032
"Aug 27 1983",0.563085,0.945064
"Sep 3 1983",0.959309,1.05851
"Sep 10 1983",0.617055,1.23632
"Sep 17 1983",2.07715,1.41794
"Sep 24 1983",1.06361,1.60378
"Oct 1 1983",3.08482,2.36421
"Oct 8 1983",1.70175,2.97823
"Oct 15 1983",0.697232,3.7067
"Oct 22 1983",2.75494,4.51211
"Oct 29 1983",4.09523,4.77044
"Nov 5 1983",5.33086,4.71528
"Nov 12 1983",3.73179,4.4447
"Nov 19 1983",2.52812,4.12233
"Nov 26 1983",0.714709,3.71544
"Dec 3 1983",0.625678,3.35098
"Dec 10 1983",0.563626,3.01319
"Dec 17 1983",0.51768,2.7069
"Dec 24 1983",0.420876,2.41717
"Jan 1 1984",0.454609,2.16362
"Jan 8 1984",0.434814,1.95785
"Jan 15 1984",0.418391,1.79432
"Jan 22 1984",0.40456,1.62152
"Jan 29 1984",0.39241,1.48466
"Feb 5 1984",0.381734,1.36487
"Feb 12 1984",0.372245,1.25973
"Feb 19 1984",0.363539,1.16722
"Feb 26 1984",0.310946,1.08023
"Mar 5 1984",0.347689,1.00879
"Mar 12 1984",0.341828,0.95412
"Mar 19 1984",0.33619,0.883816
"Mar 26 1984",0.33205,0.865169
"Apr 2 1984",0.330262,0.787666
"Apr 9 1984",0.338182,0.768453
"Apr 16 1984",0.318542,0.709915
"Apr 23 1984",0.311423,0.675493
"Apr 30 1984",0.313132,0.711964
"May 7 1984",0.316091,0.619334
"May 14 1984",0.307682,0.613188
"May 21 1984",0.307816,0.603636
"May 28 1984",0.347094,0.601218
"Jun 4 1984",0.305342,0.575424
"Jun 11 1984",0.467347,0.531206
"Jun 18 1984",0.323565,0.509655
"Jun 25 1984",0.391516,0.548165
"Jul 2 1984",0.670566,0.599002
"Jul 9 1984",0.561694,0.517951
"Jul 16 1984",0.450678,0.547123
"Jul 23 1984",0.415947,0.661079
"Jul 30 1984",0.398965,0.645194
"Aug 6 1984",0.392025,0.64513
"Aug 13 1984",0.430489,0.70734
"Aug 20 1984",0.363906,0.85659
"Aug 27 1984",0.345943,1.36667
"Sep 3 1984",0.500102,1.37259
"Sep 10 1984",0.37974,1.83353
"Sep 17 1984",0.679918,2.00371
"Sep 24 1984",1.35705,2.54373
"Oct 1 1984",5.05497,2.80954
"Oct 8 1984",4.08622,3.96196
"Oct 15 1984",5.807,5.44511
"Oct 22 1984",8.58497,7.58281
"Oct 29 1984",9.27405,9.1767
"Nov 5 1984",1.19148,9.5113
"Nov 12 1984",5.44668,9.04369
"Nov 19 1984",6.63346,8.24244
"Nov 26 1984",7.64696,7.33398
"Dec 3 1984",7.90405,6.43444
"Dec 10 1984",1.0572,5.60982
"Dec 17 1984",0.82839,4.88129
"Dec 24 1984",0.631272,4.20942
"Jan 1 1985",0.647301,3.63781
"Jan 8 1985",0.624765,3.18737
"Jan 15 1985",0.573051,2.80534
"Jan 22 1985",0.538019,2.49121
"Jan 29 1985",0.514486,2.2073
"Feb 5 1985",0.494178,1.97431
"Feb 12 1985",0.476872,1.77579
"Feb 19 1985",0.462082,1.60616
"Feb 26 1985",0.449248,1.29339
"Mar 5 1985",0.440179,1.33558
"Mar 12 1985",0.427251,1.22728
"Mar 19 1985",0.419802,1.1819
"Mar 26 1985",0.413032,1.09564
"Apr 2 1985",0.408652,0.981364
"Apr 9 1985",0.398181,0.915854
"Apr 16 1985",0.388608,0.859745
"Apr 23 1985",0.379804,0.809769
"Apr 30 1985",0.371538,0.812877
"May 7 1985",0.363583,0.741277
"May 14 1985",0.357127,0.754814
"May 21 1985",0.350985,0.688083
"May 28 1985",0.34492,0.626742
"Jun 4 1985",0.340007,0.59982
"Jun 11 1985",0.332192,0.611365
"Jun 18 1985",0.33181,0.552502
"Jun 25 1985",0.330672,0.543893
"Jul 2 1985",0.322077,0.566649
"Jul 9 1985",0.367287,0.636953
"Jul 16 1985",0.328115,0.525389
"Jul 23 1985",0.3316,0.513114
"Jul 30 1985",0.442917,0.603537
"Aug 6 1985",0.393658,0.539267
"Aug 13 1985",0.614312,0.541376
"Aug 20 1985",0.338391,0.576427
"Aug 27 1985",0.322993,0.57053
"Sep 3 1985",0.317904,0.571907
"Sep 10 1985",0.331319,0.616792
"Sep 17 1985",0.405873,0.554139
"Sep 24 1985",0.586518,0.548096
"Oct 1 1985",0.669482,0.545826
"Oct 8 1985",0.406332,0.531495
"Oct 15 1985",0.513004,0.558919
"Oct 22 1985",0.398993,0.516673
"Oct 29 1985",0.333144,0.489242
"Nov 5 1985",0.412681,0.475656
"Nov 12 1985",0.324376,0.46216
"Nov 19 1985",0.283964,0.44889
"Nov 26 1985",0.271456,0.435944
"Dec 3 1985",0.261247,0.423424
"Dec 10 1985",0.252977,0.41136
"Dec 17 1985",0.246125,0.399759
"Dec 24 1985",0.210171,0.387863
"Jan 1 1986",0.235018,0.37652
"Jan 8 1986",0.230391,0.366406
"Jan 15 1986",0.226148,0.356768
"Jan 22 1986",0.222201,0.347539
"Jan 29 1986",0.218483,0.3387
"Feb 5 1986",0.21517,0.334348
"Feb 12 1986",0.211653,0.322242
"Feb 19 1986",0.208379,0.314542
"Feb 26 1986",0.205212,0.268802
"Mar 5 1986",0.202137,0.300154
"Mar 12 1986",0.199145,0.293406
"Mar 19 1986",0.19623,0.286947
"Mar 26 1986",0.193387,0.280752
"Apr 2 1986",0.190614,0.274825
"Apr 9 1986",0.187905,0.269111
"Apr 16 1986",0.185564,0.347704
"Apr 23 1986",0.184846,0.266356
"Apr 30 1986",0.188585,0.253399
"May 7 1986",0.18118,0.285837
"May 14 1986",0.188347,0.453495
"May 21 1986",0.291457,0.506652
"May 28 1986",0.517897,0.320615
"Jun 4 1986",0.573705,0.375687
"Jun 11 1986",2.28969,0.889406
"Jun 18 1986",0.740527,0.65069
"Jun 25 1986",0.612256,0.868571
"Jul 2 1986",0.523159,1.05819
"Jul 9 1986",0.464413,1.18461
"Jul 16 1986",0.44282,1.18384
"Jul 23 1986",0.519884,1.22671
"Jul 30 1986",0.393879,1.33832
"Aug 6 1986",0.367364,1.4004
"Aug 13 1986",0.358784,1.42128
"Aug 20 1986",0.386506,1.55753
"Aug 27 1986",0.391309,1.66666
"Sep 3 1986",0.370031,2.04528
"Sep 10 1986",0.341802,2.28575
"Sep 17 1986",0.405574,2.70386
"Sep 24 1986",0.320911,3.02562
"Oct 1 1986",0.977237,3.33894
"Oct 8 1986",2.18241,3.53478
"Oct 15 1986",2.15946,3.72342
"Oct 22 1986",3.75119,3.76235
"Oct 29 1986",0.559682,3.69296
"Nov 5 1986",4.29301,3.44033
"Nov 12 1986",0.92428,3.15873
"Nov 19 1986",0.4914,2.87824
"Nov 26 1986",0.428575,2.66804
"Dec 3 1986",0.384859,2.33664
"Dec 10 1986",0.349109,2.10917
"Dec 17 1986",0.324119,1.90699
"Dec 24 1986",0.267512,1.71736
"Jan 1 1987",0.291749,1.55219
"Jan 8 1987",0.280894,1.41836
"Jan 15 1987",0.272225,1.30142
"Jan 22 1987",0.264961,1.19909
"Jan 29 1987",0.258684,1.10932
"Feb 5 1987",0.253029,1.03028
"Feb 12 1987",0.248498,0.965112
"Feb 19 1987",0.244065,0.899947
"Feb 26 1987",0.239218,0.738119
"Mar 5 1987",0.235044,0.794414
"Mar 12 1987",0.231056,0.750316
"Mar 19 1987",0.230553,0.770941
"Mar 26 1987",0.236395,0.67812
"Apr 2 1987",0.22702,0.642369
"Apr 9 1987",0.221874,0.682766
"Apr 16 1987",0.217684,0.590222
"Apr 23 1987",0.21374,0.564931
"Apr 30 1987",0.21943,0.617532
"May 7 1987",0.231681,0.651479
"May 14 1987",0.265098,0.56966
"May 21 1987",0.313306,0.540181
"May 28 1987",0.340118,0.660691
"Jun 4 1987",0.336064,0.580356
"Jun 11 1987",0.309575,0.604814
"Jun 18 1987",0.289082,0.661706
"Jun 25 1987",0.357066,0.706237
"Jul 2 1987",0.266918,0.813629
"Jul 9 1987",4.73197,1.60899
"Jul 16 1987",1.46519,1.28883
"Jul 23 1987",1.23769,1.91116
"Jul 30 1987",0.851848,2.16503
"Aug 6 1987",2.72036,2.77572
"Aug 13 1987",2.99653,3.23429
"Aug 20 1987",1.04398,4.27425
"Aug 27 1987",1.76438,4.81398
"Sep 3 1987",2.67424,5.33141
"Sep 10 1987",1.69088,5.43582
"Sep 17 1987",2.33477,5.89865
"Sep 24 1987",4.1336,6.58576
"Oct 1 1987",5.65018,7.56282
"Oct 8 1987",1.45123,8.19496
"Oct 15 1987",3.52277,8.95092
"Oct 22 1987",4.61481,9.85226
"Oct 29 1987",5.73032,11.4918
"Nov 5 1987",6.22846,13.3705
"Nov 12 1987",6.63535,14.7146
"Nov 19 1987",7.32518,14.6732
"Nov 26 1987",8.42399,13.4234
"Dec 3 1987",4.02913,11.7314
"Dec 10 1987",0.984239,10.0695
"Dec 17 1987",0.852462,8.58009
"Dec 24 1987",0.664749,7.21266
"Jan 1 1988",0.694455,6.06464
"Jan 8 1988",0.648018,5.17541
"Jan 15 1988",0.61289,4.43426
"Jan 22 1988",0.584928,3.81755
"Jan 29 1988",0.561842,3.30452
"Feb 5 1988",0.542449,2.88061
"Feb 12 1988",0.525535,2.52053
"Feb 19 1988",0.510371,2.22214
"Feb 26 1988",0.434386,1.95613
"Mar 5 1988",0.492016,1.7428
"Mar 12 1988",0.473032,1.56002
"Mar 19 1988",0.461486,1.41234
"Mar 26 1988",0.450539,1.28629
"Apr 2 1988",0.440121,1.17819
"Apr 9 1988",0.430242,1.10372
"Apr 16 1988",0.420821,1.00416
"Apr 23 1988",0.411724,0.933823
"Apr 30 1988",0.402949,0.872226
"May 7 1988",0.39496,0.840511
"May 14 1988",0.386981,0.8046
"May 21 1988",0.378687,0.727402
"May 28 1988",0.371042,0.689241
"Jun 4 1988",0.363633,0.654966
"Jun 11 1988",0.357658,0.641581
"Jun 18 1988",0.353942,0.652255
"Jun 25 1988",0.369282,0.571131
"Jul 2 1988",0.344215,0.559138
"Jul 9 1988",0.340035,0.530261
"Jul 16 1988",0.331686,0.539037
"Jul 23 1988",0.345772,0.545453
"Jul 30 1988",0.393214,0.598009
"Aug 6 1988",0.358288,0.51913
"Aug 13 1988",0.359469,0.58605
"Aug 20 1988",0.730252,0.551697
"Aug 27 1988",0.379593,0.548135
"Sep 3 1988",0.365851,0.533355
"Sep 10 1988",0.37338,0.557315
"Sep 17 1988",0.345546,0.640105
"Sep 24 1988",0.559119,0.579537
"Oct 1 1988",0.415828,0.577049
"Oct 8 1988",0.984386,0.572653
"Oct 15 1988",0.606624,0.564092
"Oct 22 1988",0.793131,0.554518
"Oct 29 1988",1.1428,0.539732
"Nov 5 1988",0.409008,0.525651
"Nov 12 1988",0.356675,0.551449
"Nov 19 1988",0.336589,0.538368
"Nov 26 1988",0.351975,0.481757
"Dec 3 1988",0.325782,0.526646
"Dec 10 1988",0.296756,0.453735
"Dec 17 1988",0.285137,0.440431
"Dec 24 1988",0.241304,0.426741
"Jan 1 1989",0.26805,0.41832
"Jan 8 1989",0.264419,0.403063
"Jan 15 1989",0.256168,0.390777
"Jan 22 1989",0.250817,0.380105
"Jan 29 1989",0.245949,0.369891
"Feb 5 1989",0.241438,0.360118
"Feb 12 1989",0.237205,0.350821
"Feb 19 1989",0.233188,0.342158
"Feb 26 1989",0.22936,0.291726
"Mar 5 1989",0.22629,0.328126
"Mar 12 1989",0.222263,0.317498
"Mar 19 1989",0.218777,0.310073
"Mar 26 1989",0.215397,0.302965
"Apr 2 1989",0.212112,0.296147
"Apr 9 1989",0.208915,0.289643
"Apr 16 1989",0.205801,0.283366
"Apr 23 1989",0.203404,0.297692
"Apr 30 1989",0.211727,0.401901
"May 7 1989",0.229958,0.392652
"May 14 1989",0.23992,0.350444
"May 21 1989",0.314473,0.287708
"May 28 1989",0.23514,0.287259
"Jun 4 1989",0.233246,0.300078
"Jun 11 1989",0.218992,0.292594
"Jun 18 1989",0.212398,0.336127
"Jun 25 1989",0.208861,0.318489
"Jul 2 1989",0.224704,0.29798
"Jul 9 1989",0.206605,0.297896
"Jul 16 1989",0.207986,0.318301
"Jul 23 1989",0.222704,0.301836
"Jul 30 1989",0.240198,0.303111
"Aug 6 1989",0.2622,0.393508
"Aug 13 1989",0.252129,0.559933
"Aug 20 1989",0.374648,0.389322
"Aug 27 1989",2.50537,0.448011
"Sep 3 1989",0.462258,0.458929
"Sep 10 1989",0.425032,0.66185
"Sep 17 1989",0.645682,0.812248
"Sep 24 1989",0.562455,1.06117
"Oct 1 1989",1.21457,1.38333
"Oct 8 1989",2.00427,1.5806
"Oct 15 1989",2.77483,1.88817
"Oct 22 1989",0.842462,2.05428
"Oct 29 1989",0.561396,2.08962
"Nov 5 1989",0.481392,2.04909
"Nov 12 1989",0.421838,1.96667
"Nov 19 1989",0.314937,1.86261
"Nov 26 1989",0.289215,1.74991
"Dec 3 1989",0.270545,1.63655
"Dec 10 1989",0.256091,1.52783
"Dec 17 1989",0.244602,1.42405
"Dec 24 1989",0.206039,1.32184
"Jan 1 1990",0.228173,1.22824
"Jan 8 1990",0.222387,1.1488
"Jan 15 1990",0.217033,1.07649
"Jan 22 1990",0.212406,1.01079
"Jan 29 1990",0.208254,0.951312
"Feb 5 1990",0.204499,0.896937
"Feb 12 1990",0.201051,0.847613
"Feb 19 1990",0.197788,0.802702
"Feb 26 1990",0.194684,0.666502
"Mar 5 1990",0.191696,0.724286
"Mar 12 1990",0.188805,0.690002
"Mar 19 1990",0.186018,0.659958
"Mar 26 1990",0.188892,0.660846
"Apr 2 1990",0.182311,0.602916
"Apr 9 1990",0.179115,0.578284
"Apr 16 1990",0.176556,0.562115
"Apr 23 1990",0.176087,0.554361
"Apr 30 1990",0.177608,0.526615
"May 7 1990",0.187366,0.511187
"May 14 1990",0.178033,0.479245
"May 21 1990",0.182995,0.46327
"May 28 1990",0.170645,0.485719
"Jun 4 1990",0.190269,0.486493
"Jun 11 1990",0.171002,0.423931
"Jun 18 1990",0.175617,0.435815
"Jun 25 1990",0.164004,0.405082
"Jul 2 1990",0.169956,0.39273
"Jul 9 1990",0.183467,0.448811
"Jul 16 1990",0.172136,0.429697
"Jul 23 1990",0.345956,0.403996
"Jul 30 1990",0.204297,0.360068
"Aug 6 1990",0.214086,0.370443
"Aug 13 1990",0.173611,0.344186
"Aug 20 1990",0.166682,0.338941
"Aug 27 1990",0.173713,0.453347
"Sep 3 1990",0.200566,0.462942
"Sep 10 1990",0.172491,0.331705
"Sep 17 1990",0.180181,0.460934
"Sep 24 1990",0.415816,0.336316
"Oct 1 1990",0.205782,0.357445
"Oct 8 1990",0.202436,0.36494
"Oct 15 1990",0.754501,0.344885
"Oct 22 1990",0.771155,0.342983
"Oct 29 1990",0.393904,0.340891
"Nov 5 1990",0.44416,0.335101
"Nov 12 1990",0.276092,0.329892
"Nov 19 1990",0.215178,0.324197
"Nov 26 1990",0.184798,0.318172
"Dec 3 1990",0.172759,0.311975
"Dec 10 1990",0.163225,0.306215
"Dec 17 1990",0.156239,0.299466
"Dec 24 1990",0.131643,0.292867
"Jan 1 1991",0.14606,0.286386
"Jan 8 1991",0.142668,0.280445
"Jan 15 1991",0.139849,0.274688
"Jan 22 1991",0.13739,0.269106
"Jan 29 1991",0.13519,0.263666
"Feb 5 1991",0.1332,0.258402
"Feb 12 1991",0.131358,0.253326
"Feb 19 1991",0.12962,0.248402
"Feb 26 1991",0.127969,0.213207
"Mar 5 1991",0.126382,0.239071
"Mar 12 1991",0.124843,0.234642
"Mar 19 1991",0.123347,0.230371
"Mar 26 1991",0.121888,0.226242
"Apr 2 1991",0.124674,0.239542
"Apr 9 1991",0.122433,0.309098
"Apr 16 1991",0.127898,0.217497
"Apr 23 1991",0.123548,0.213486
"Apr 30 1991",0.119809,0.218658
"May 7 1991",0.117893,0.221311
"May 14 1991",0.117273,0.245562
"May 21 1991",0.136113,0.367992
"May 28 1991",0.173805,0.267405
"Jun 4 1991",0.177225,0.269069
"Jun 11 1991",0.218372,0.451377
"Jun 18 1991",0.304271,0.305632
"Jun 25 1991",0.299674,0.340501
"Jul 2 1991",0.278015,0.435256
"Jul 9 1991",0.453598,0.424542
"Jul 16 1991",0.313355,0.505733
"Jul 23 1991",0.371642,0.564347
"Jul 30 1991",0.352888,0.588094
"Aug 6 1991",0.321206,0.6387
"Aug 13 1991",0.288786,0.802772
"Aug 20 1991",0.272726,0.831224
"Aug 27 1991",0.346632,0.907948
"Sep 3 1991",0.30121,1.00525
"Sep 10 1991",0.575045,1.25274
"Sep 17 1991",4.41166,1.40607
"Sep 24 1991",1.48802,1.74795
"Oct 1 1991",0.610923,2.08079
"Oct 8 1991",0.496843,2.73411
"Oct 15 1991",2.41204,3.1969
"Oct 22 1991",3.47994,3.5241
"Oct 29 1991",4.14523,3.61226
"Nov 5 1991",1.28436,3.52087
"Nov 12 1991",0.696775,3.31434
"Nov 19 1991",0.598448,3.06711
"Nov 26 1991",0.390213,2.79997
"Dec 3 1991",0.345049,2.55742
"Dec 10 1991",0.327283,2.3175
"Dec 17 1991",0.310248,2.09924
"Dec 24 1991",0.25167,1.90278
"Jan 1 1992",0.267609,1.71712
"Jan 8 1992",0.256086,1.57035
"Jan 15 1992",0.246891,1.44096
"Jan 22 1992",0.239534,1.327
"Jan 29 1992",0.233493,1.22643
"Feb 5 1992",0.22901,1.13785
"Feb 12 1992",0.223602,1.05888
"Feb 19 1992",0.219159,0.988955
"Feb 26 1992",0.188128,0.922555
"Mar 5 1992",0.211121,0.864386
"Mar 12 1992",0.20785,0.814977
"Mar 19 1992",0.20437,0.825289
"Mar 26 1992",0.211527,1.00196
"Apr 2 1992",0.247173,0.716275
"Apr 9 1992",0.2178,0.676748
"Apr 16 1992",0.221526,0.690393
"Apr 23 1992",0.215602,0.65924
"Apr 30 1992",0.255698,0.737848
"May 7 1992",0.229933,0.73237
"May 14 1992",0.318705,0.617604
