Streamflow Gauge Comparison
"Scenario: Reference, Streamflow Gauge: EF_L07_Confluencia"
Cubic Meters per Second
Statistic,Modeled,Observed
"Oct 1 1983",0.626542,0.683042
"Oct 8 1983",0.533013,0.592154
"Oct 15 1983",0.494377,0.536515
"Oct 22 1983",0.48319,0.501478
"Oct 29 1983",0.477208,0.477069
"Nov 5 1983",0.473927,0.457478
"Nov 12 1983",0.472739,0.440285
"Nov 19 1983",0.471355,0.425055
"Nov 26 1983",0.470789,0.411306
"Dec 3 1983",0.470644,0.398887
"Dec 10 1983",0.470735,0.387343
"Dec 17 1983",0.470947,0.376523
"Dec 24 1983",0.412306,0.365742
"Jan 1 1984",0.538608,0.355668
"Jan 8 1984",0.471388,0.346868
"Jan 15 1984",0.471914,0.338705
"Jan 22 1984",0.472092,0.330943
"Jan 29 1984",0.472291,0.323524
"Feb 5 1984",0.472474,0.316494
"Feb 12 1984",0.472629,0.309705
"Feb 19 1984",0.472753,0.303228
"Feb 26 1984",0.413739,0.296581
"Mar 5 1984",0.540226,0.290205
"Mar 12 1984",0.473918,0.284537
"Mar 19 1984",0.473165,0.279062
"Mar 26 1984",0.47658,0.27666
"Apr 2 1984",0.473842,0.269495
"Apr 9 1984",0.476763,0.26853
"Apr 16 1984",0.473984,0.263052
"Apr 23 1984",0.473426,0.259959
"Apr 30 1984",0.521347,0.285983
"May 7 1984",0.482746,0.290082
"May 14 1984",0.48128,0.29739
"May 21 1984",0.682988,0.389853
"May 28 1984",0.495326,0.582088
"Jun 4 1984",0.56759,0.553279
"Jun 11 1984",0.640953,0.506005
"Jun 18 1984",1.40125,0.497821
"Jun 25 1984",7.45094,0.946315
"Jul 2 1984",33.6019,88.0118
"Jul 9 1984",16.9054,75.9776
"Jul 16 1984",2.95533,24.4249
"Jul 23 1984",2.35217,17.3057
"Jul 30 1984",3.66454,9.69716
"Aug 6 1984",2.47786,6.49126
"Aug 13 1984",2.06764,4.55677
"Aug 20 1984",1.40639,2.87976
"Aug 27 1984",1.17108,2.24029
"Sep 3 1984",2.06441,2.1019
"Sep 10 1984",3.97188,1.76341
"Sep 17 1984",7.62986,1.74844
"Sep 24 1984",8.31542,1.69733
"Oct 1 1984",12.0974,1.2649
"Oct 8 1984",4.74482,0.962024
"Oct 15 1984",1.47929,0.778634
"Oct 22 1984",1.12434,0.66448
"Oct 29 1984",0.819242,0.593652
"Nov 5 1984",1.08235,0.550875
"Nov 12 1984",0.655739,0.513484
"Nov 19 1984",0.572217,0.484552
"Nov 26 1984",0.54693,0.460906
"Dec 3 1984",0.540135,0.441397
"Dec 10 1984",0.53669,0.424254
"Dec 17 1984",0.535149,0.408985
"Dec 24 1984",0.467674,0.394255
"Jan 1 1985",0.610282,0.381111
"Jan 8 1985",0.534927,0.369972
"Jan 15 1985",0.535745,0.359697
"Jan 22 1985",0.536178,0.350209
"Jan 29 1985",0.536869,0.341359
"Feb 5 1985",0.537546,0.332893
"Feb 12 1985",0.538232,0.324888
"Feb 19 1985",0.538905,0.317238
"Feb 26 1985",0.539543,0.271288
"Mar 5 1985",0.540137,0.303339
"Mar 12 1985",0.540683,0.297001
"Mar 19 1985",0.541197,0.296493
"Mar 26 1985",0.544197,0.314482
"Apr 2 1985",0.542989,0.320162
"Apr 9 1985",0.543049,0.321284
"Apr 16 1985",0.543156,0.318335
"Apr 23 1985",0.543537,0.314806
"Apr 30 1985",0.544234,0.348524
"May 7 1985",0.54388,0.382452
"May 14 1985",0.551596,0.43614
"May 21 1985",0.546396,0.445663
"May 28 1985",0.5459,0.419879
"Jun 4 1985",0.545439,0.400933
"Jun 11 1985",0.554092,0.399643
"Jun 18 1985",0.547337,0.390693
"Jun 25 1985",0.557305,0.385382
"Jul 2 1985",0.908415,0.631309
"Jul 9 1985",0.57698,0.627181
"Jul 16 1985",0.940205,0.632572
"Jul 23 1985",1.12639,0.748275
"Jul 30 1985",1.154,1.08854
"Aug 6 1985",0.698715,0.889288
"Aug 13 1985",0.623763,0.697095
"Aug 20 1985",0.672205,0.585823
"Aug 27 1985",0.565349,0.519668
"Sep 3 1985",0.673627,0.476369
"Sep 10 1985",0.675129,0.454788
"Sep 17 1985",0.558891,0.437239
"Sep 24 1985",0.559661,0.423101
"Oct 1 1985",0.548403,0.414452
"Oct 8 1985",0.547104,0.405117
"Oct 15 1985",0.557722,0.40302
"Oct 22 1985",0.549809,0.394458
"Oct 29 1985",0.542664,0.388629
"Nov 5 1985",0.540435,0.381968
"Nov 12 1985",0.540475,0.374914
"Nov 19 1985",0.537785,0.367732
"Nov 26 1985",0.536553,0.360457
"Dec 3 1985",0.535545,0.353269
"Dec 10 1985",0.534653,0.346142
"Dec 17 1985",0.533812,0.339202
"Dec 24 1985",0.466367,0.331938
"Jan 1 1986",0.607894,0.32487
"Jan 8 1986",0.530836,0.318477
"Jan 15 1986",0.530148,0.312284
"Jan 22 1986",0.529306,0.306258
"Jan 29 1986",0.52845,0.300424
"Feb 5 1986",0.527589,0.294773
"Feb 12 1986",0.526701,0.28929
"Feb 19 1986",0.525798,0.283978
"Feb 26 1986",0.52488,0.244004
"Mar 5 1986",0.523948,0.273865
"Mar 12 1986",0.523004,0.269044
"Mar 19 1986",0.522043,0.264382
"Mar 26 1986",0.52107,0.259849
"Apr 2 1986",0.520084,0.255442
"Apr 9 1986",0.519083,0.251196
"Apr 16 1986",0.518323,0.255876
"Apr 23 1986",0.518968,0.251763
"Apr 30 1986",0.516785,0.249942
"May 7 1986",0.51557,0.250922
"May 14 1986",0.672264,1.29847
"May 21 1986",3.31387,3.96314
"May 28 1986",4.31947,18.1029
"Jun 4 1986",5.26183,8.18819
"Jun 11 1986",20.1076,11.0657
"Jun 18 1986",2.34706,11.2874
"Jun 25 1986",1.94822,5.31623
"Jul 2 1986",1.59109,3.03599
"Jul 9 1986",1.35284,1.8972
"Jul 16 1986",1.80937,1.47951
"Jul 23 1986",1.30969,1.13284
"Jul 30 1986",0.993103,0.879172
"Aug 6 1986",0.858662,0.730336
"Aug 13 1986",1.48008,0.687883
"Aug 20 1986",1.73359,2.1341
"Aug 27 1986",0.843367,1.57575
"Sep 3 1986",0.717192,1.06541
"Sep 10 1986",0.826023,0.839544
"Sep 17 1986",0.680418,0.75577
"Sep 24 1986",0.579549,0.639652
"Oct 1 1986",0.555095,0.566001
"Oct 8 1986",0.545995,0.521868
"Oct 15 1986",0.541908,0.491714
"Oct 22 1986",0.532579,0.468626
"Oct 29 1986",0.532561,0.46294
"Nov 5 1986",0.527473,0.438129
"Nov 12 1986",0.52523,0.423559
"Nov 19 1986",0.523736,0.414959
"Nov 26 1986",0.523048,0.468712
"Dec 3 1986",0.521962,0.4446
"Dec 10 1986",0.521193,0.42828
"Dec 17 1986",0.520628,0.417936
"Dec 24 1986",0.455055,0.4084
"Jan 1 1987",0.593552,0.399027
"Jan 8 1987",0.51859,0.390292
"Jan 15 1987",0.518211,0.381664
"Jan 22 1987",0.517689,0.373222
"Jan 29 1987",0.517151,0.365004
"Feb 5 1987",0.516598,0.356981
"Feb 12 1987",0.516037,0.349242
"Feb 19 1987",0.515459,0.34172
"Feb 26 1987",0.514834,0.292653
"Mar 5 1987",0.514196,0.327495
"Mar 12 1987",0.513536,0.320736
"Mar 19 1987",0.51683,0.31548
"Mar 26 1987",0.514598,0.308095
"Apr 2 1987",0.512653,0.302155
"Apr 9 1987",0.512181,0.310965
"Apr 16 1987",0.510786,0.302207
"Apr 23 1987",0.509807,0.305303
"Apr 30 1987",0.597025,0.442886
"May 7 1987",0.56774,0.983717
"May 14 1987",1.19351,0.916268
"May 21 1987",0.745308,0.890312
"May 28 1987",2.52976,0.916369
"Jun 4 1987",0.835254,1.3265
"Jun 11 1987",0.761732,1.02825
"Jun 18 1987",0.69591,0.810436
"Jun 25 1987",0.782923,0.721922
"Jul 2 1987",0.6195,0.680583
"Jul 9 1987",38.3721,38.4394
"Jul 16 1987",10.5988,69.8112
"Jul 23 1987",22.8187,70.0948
"Jul 30 1987",8.50245,21.118
"Aug 6 1987",34.0226,34.0667
"Aug 13 1987",21.9776,77.7581
"Aug 20 1987",3.54591,17.5024
"Aug 27 1987",3.74328,7.59618
"Sep 3 1987",2.94099,4.35098
"Sep 10 1987",1.77045,2.79806
"Sep 17 1987",1.39521,1.76713
"Sep 24 1987",1.12209,1.20717
"Oct 1 1987",0.934142,0.914887
"Oct 8 1987",1.18851,1.05788
"Oct 15 1987",0.815105,0.922979
"Oct 22 1987",0.708012,0.731788
"Oct 29 1987",0.650259,0.628309
"Nov 5 1987",0.588282,0.565767
"Nov 12 1987",0.579297,0.527072
"Nov 19 1987",0.573769,0.49843
"Nov 26 1987",0.570906,0.474368
"Dec 3 1987",0.569813,0.453736
"Dec 10 1987",0.569611,0.435783
"Dec 17 1987",0.569746,0.419924
"Dec 24 1987",0.498991,0.40474
"Jan 1 1988",0.6522,0.391161
"Jan 8 1988",0.571315,0.379486
"Jan 15 1988",0.572357,0.368745
"Jan 22 1988",0.573234,0.358873
"Jan 29 1988",0.574078,0.349541
"Feb 5 1988",0.574885,0.340779
"Feb 12 1988",0.575628,0.332451
"Feb 19 1988",0.576316,0.324457
"Feb 26 1988",0.504828,0.316449
"Mar 5 1988",0.659765,0.309252
"Mar 12 1988",0.577505,0.302484
"Mar 19 1988",0.578095,0.296198
"Mar 26 1988",0.578486,0.290193
"Apr 2 1988",0.578825,0.284444
"Apr 9 1988",0.579124,0.279905
"Apr 16 1988",0.579361,0.273598
"Apr 23 1988",0.579549,0.268486
"Apr 30 1988",0.579685,0.26358
"May 7 1988",0.579841,0.263737
"May 14 1988",0.579939,0.257967
"May 21 1988",0.579893,0.254222
"May 28 1988",0.579828,0.25031
"Jun 4 1988",0.57972,0.246407
"Jun 11 1988",0.583713,0.272381
"Jun 18 1988",0.586365,0.316496
"Jun 25 1988",0.582678,0.315429
"Jul 2 1988",0.582532,0.311294
"Jul 9 1988",0.582278,0.319795
"Jul 16 1988",0.593091,0.325941
"Jul 23 1988",1.1726,0.471096
"Jul 30 1988",0.668238,0.762342
"Aug 6 1988",0.610328,0.685904
"Aug 13 1988",1.6495,1.23291
"Aug 20 1988",0.885188,1.15445
"Aug 27 1988",0.675412,0.901301
"Sep 3 1988",0.730716,0.694854
"Sep 10 1988",0.659475,0.581095
"Sep 17 1988",0.865095,0.543433
"Sep 24 1988",0.662513,0.503854
"Oct 1 1988",0.592273,0.471246
"Oct 8 1988",0.584281,0.450455
"Oct 15 1988",0.579456,0.435364
"Oct 22 1988",0.576488,0.422807
"Oct 29 1988",0.574336,0.410992
"Nov 5 1988",0.572721,0.39983
"Nov 12 1988",0.571443,0.407048
"Nov 19 1988",0.578263,0.41335
"Nov 26 1988",0.571175,0.411127
"Dec 3 1988",0.574586,0.445918
"Dec 10 1988",0.56905,0.433009
"Dec 17 1988",0.567425,0.413105
"Dec 24 1988",0.495404,0.399709
"Jan 1 1989",0.645719,0.389808
"Jan 8 1989",0.563782,0.382402
"Jan 15 1989",0.562777,0.37492
"Jan 22 1989",0.561758,0.367431
"Jan 29 1989",0.560743,0.359981
"Feb 5 1989",0.559732,0.352679
"Feb 12 1989",0.558716,0.345445
"Feb 19 1989",0.55769,0.338475
"Feb 26 1989",0.556652,0.290176
"Mar 5 1989",0.555656,0.324996
"Mar 12 1989",0.554574,0.318565
"Mar 19 1989",0.553479,0.312361
"Mar 26 1989",0.552378,0.306314
"Apr 2 1989",0.551269,0.300412
"Apr 9 1989",0.550145,0.294752
"Apr 16 1989",0.549012,0.289276
"Apr 23 1989",0.549486,0.293127
"Apr 30 1989",0.823298,0.342337
"May 7 1989",0.795751,0.397479
"May 14 1989",0.829602,0.501657
"May 21 1989",0.587188,0.47441
"May 28 1989",0.586779,0.441682
"Jun 4 1989",0.591629,0.420655
"Jun 11 1989",0.560046,0.406857
"Jun 18 1989",0.555476,0.399684
"Jun 25 1989",0.664332,0.399753
"Jul 2 1989",0.555278,0.393937
"Jul 9 1989",0.551014,0.386088
"Jul 16 1989",0.827043,0.449167
"Jul 23 1989",3.47616,4.66612
"Jul 30 1989",3.67383,6.89811
"Aug 6 1989",1.10676,4.84304
"Aug 13 1989",2.75584,2.62912
"Aug 20 1989",6.81445,4.07527
"Aug 27 1989",1.69968,3.40194
"Sep 3 1989",2.95866,2.05213
"Sep 10 1989",1.41469,1.38345
"Sep 17 1989",1.26957,0.958771
"Sep 24 1989",0.777783,0.742293
"Oct 1 1989",0.657395,0.622125
"Oct 8 1989",0.582682,0.555858
"Oct 15 1989",0.553022,0.51671
"Oct 22 1989",0.544303,0.489079
"Oct 29 1989",0.539822,0.466613
"Nov 5 1989",0.53538,0.447104
"Nov 12 1989",0.532531,0.430007
"Nov 19 1989",0.530356,0.414802
"Nov 26 1989",0.528754,0.401016
"Dec 3 1989",0.527472,0.388325
"Dec 10 1989",0.526438,0.376764
"Dec 17 1989",0.525397,0.366226
"Dec 24 1989",0.458959,0.355806
"Jan 1 1990",0.598101,0.346035
"Jan 8 1990",0.522243,0.337442
"Jan 15 1990",0.521488,0.32938
"Jan 22 1990",0.520605,0.321701
"Jan 29 1990",0.519724,0.314411
"Feb 5 1990",0.518837,0.307426
"Feb 12 1990",0.517942,0.300817
"Feb 19 1990",0.517034,0.294495
"Feb 26 1990",0.516116,0.252378
"Mar 5 1990",0.515184,0.282645
"Mar 12 1990",0.514255,0.277096
"Mar 19 1990",0.513322,0.271737
"Mar 26 1990",0.513144,0.272883
"Apr 2 1990",0.511765,0.264572
"Apr 9 1990",0.510686,0.261855
"Apr 16 1990",0.50984,0.258872
"Apr 23 1990",0.51444,0.255699
"Apr 30 1990",0.509619,0.253498
"May 7 1990",0.512262,0.252103
"May 14 1990",0.50803,0.247924
"May 21 1990",0.506485,0.245295
"May 28 1990",0.575718,0.250793
"Jun 4 1990",0.525988,0.245066
"Jun 11 1990",0.512007,0.243181
"Jun 18 1990",0.580638,0.240816
"Jun 25 1990",0.513231,0.238206
"Jul 2 1990",0.768682,0.256111
"Jul 9 1990",0.525202,0.305202
"Jul 16 1990",0.521533,0.563657
"Jul 23 1990",1.01317,0.610687
"Jul 30 1990",0.550443,0.554165
"Aug 6 1990",0.531743,0.682872
"Aug 13 1990",0.537862,0.591191
"Aug 20 1990",0.507345,0.509152
"Aug 27 1990",0.971262,0.643531
"Sep 3 1990",0.563111,0.664915
"Sep 10 1990",0.514145,0.544034
"Sep 17 1990",0.923443,0.584649
"Sep 24 1990",0.53116,0.529177
"Oct 1 1990",0.65754,0.47488
"Oct 8 1990",0.593029,0.481688
"Oct 15 1990",0.499678,0.455806
"Oct 22 1990",0.492634,0.43488
"Oct 29 1990",0.48775,0.421494
"Nov 5 1990",0.484653,0.411048
"Nov 12 1990",0.482421,0.401563
"Nov 19 1990",0.480615,0.392508
"Nov 26 1990",0.479117,0.383648
"Dec 3 1990",0.477831,0.375019
"Dec 10 1990",0.476865,0.366599
"Dec 17 1990",0.475572,0.358495
"Dec 24 1990",0.415129,0.350065
"Jan 1 1991",0.54077,0.34198
"Jan 8 1991",0.471884,0.33465
"Jan 15 1991",0.470969,0.327646
"Jan 22 1991",0.469909,0.32087
"Jan 29 1991",0.468858,0.314311
"Feb 5 1991",0.467809,0.308007
"Feb 12 1991",0.466761,0.301918
"Feb 19 1991",0.465711,0.296052
"Feb 26 1991",0.464659,0.254082
"Mar 5 1991",0.463606,0.284919
"Mar 12 1991",0.462551,0.279617
"Mar 19 1991",0.461495,0.274504
"Mar 26 1991",0.460437,0.269575
"Apr 2 1991",0.461327,0.264808
"Apr 9 1991",0.483961,0.26298
"Apr 16 1991",0.465535,0.256553
"Apr 23 1991",0.461301,0.252647
"Apr 30 1991",0.459356,0.248748
"May 7 1991",0.459551,0.244929
"May 14 1991",0.468962,0.254471
"May 21 1991",2.19082,0.361547
"May 28 1991",1.38176,0.824226
"Jun 4 1991",0.709927,1.07961
"Jun 11 1991",2.77989,1.25997
"Jun 18 1991",8.00158,19.1338
"Jun 25 1991",3.07849,9.85919
"Jul 2 1991",4.58191,4.79498
"Jul 9 1991",1.67916,3.41352
"Jul 16 1991",11.1012,4.85462
"Jul 23 1991",6.67388,4.40774
"Jul 30 1991",2.03609,2.98386
"Aug 6 1991",1.7624,2.10949
"Aug 13 1991",1.45897,1.43383
"Aug 20 1991",1.63002,1.02621
"Aug 27 1991",1.02748,0.788856
"Sep 3 1991",0.998782,0.661882
"Sep 10 1991",2.53014,0.754436
"Sep 17 1991",0.950217,1.23082
"Sep 24 1991",0.708356,0.864724
"Oct 1 1991",0.607174,0.691395
"Oct 8 1991",0.687961,0.609062
"Oct 15 1991",0.526696,0.552013
"Oct 22 1991",0.485262,0.51442
"Oct 29 1991",0.487017,0.490788
"Nov 5 1991",0.476725,0.471792
"Nov 12 1991",0.471538,0.454887
"Nov 19 1991",0.468918,0.439503
"Nov 26 1991",0.467141,0.425449
"Dec 3 1991",0.466128,0.412548
"Dec 10 1991",0.467112,0.400672
"Dec 17 1991",0.465804,0.38938
"Dec 24 1991",0.407314,0.378157
"Jan 1 1992",0.531102,0.367777
"Jan 8 1992",0.464239,0.358565
"Jan 15 1992",0.464129,0.349933
"Jan 22 1992",0.463922,0.341655
"Jan 29 1992",0.463723,0.333766
"Feb 5 1992",0.463535,0.326268
"Feb 12 1992",0.4633,0.319114
"Feb 19 1992",0.463056,0.312262
"Feb 26 1992",0.404944,0.305229
"Mar 5 1992",0.528424,0.298488
"Mar 12 1992",0.46192,0.292484
"Mar 19 1992",0.461693,0.325511
"Mar 26 1992",0.481227,0.646034
"Apr 2 1992",0.468919,0.812823
"Apr 9 1992",0.465392,0.624349
"Apr 16 1992",0.469005,0.531356
"Apr 23 1992",0.606285,0.498493
"Apr 30 1992",0.482079,0.559754
"May 7 1992",0.751243,1.11334
"May 14 1992",0.486205,1.08243
"May 21 1992",2.31765,1.7469
