Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\Simulaciones"
 
Branch,"Sim_A.P. Cabildo","Sim_A.P. Ligua","Sim_A.P. Papudo y Zapallar","Sim_A.P. Placilla","Sim_A.P. Valle Hermoso 1","Sim_A.P. Valle Hermoso 2","Sim_Asentamiento Alicahue","Sim_Asentamiento Bartolillo","Sim_Asentamiento Paihuen","Sim_Asentamiento Pililen","Sim_Asentamiento San Lorenzo","Sim_Asentamiento V. Aconcagua","Sim_Fundo El Molle","Sim_Fundo Montegrande","Sim_La Higuera","Sim_Pozo Dren Cabildo","Sim_Reserva La Vega"
"Nov 19 1998",201.903,56.9677,17.5341,18.3717,64.9935,64.9935,674.531,465.191,565.52,442.964,274.419,406.113,354.171,149.868,97.331,213.397,310.279
"Nov 26 1998",201.799,56.9502,17.5295,17.6311,64.9661,64.9661,674.518,465.184,565.509,442.498,274.404,406.106,354.17,149.499,97.3292,212.269,310.265
"Dec 3 1998",201.717,56.9299,17.5251,17.1534,64.9375,64.9375,674.504,465.176,565.497,442.108,274.385,406.098,354.169,149.422,97.3275,212.462,310.25
"Dec 10 1998",201.613,56.9069,17.5206,16.4973,64.9076,64.9076,674.487,465.165,565.485,441.773,274.365,406.09,354.169,149.129,97.3258,211.731,310.234
"Dec 17 1998",201.524,56.8814,17.5164,15.8827,64.8766,64.8766,674.469,465.152,565.473,441.481,274.341,406.082,354.168,149.009,97.3241,211.773,310.217
"Dec 24 1998",201.509,56.8534,17.512,15.3119,64.8447,64.8447,674.448,465.138,565.461,441.221,274.315,406.074,354.167,149.29,97.3224,213.183,310.2
"Jan 1 1999",201.455,56.8188,17.5033,14.8183,64.8072,64.8072,674.42,465.119,565.443,440.957,274.282,406.065,354.165,149.081,97.3205,212.439,310.179
"Jan 8 1999",201.386,56.7868,17.5053,14.3784,64.7751,64.7751,674.395,465.1,565.435,440.746,274.251,406.056,354.164,148.852,97.3188,211.787,310.16
"Jan 15 1999",201.333,56.7532,17.4996,13.8907,64.7427,64.7427,674.368,465.079,565.421,440.552,274.217,406.048,354.162,148.82,97.3172,212.013,310.141
"Jan 22 1999",201.262,56.7181,17.4951,13.4403,64.7101,64.7101,674.339,465.056,565.409,440.371,274.182,406.039,354.161,148.601,97.3155,211.444,310.121
"Jan 29 1999",201.196,56.682,17.4908,13.0145,64.6776,64.6776,674.31,465.032,565.396,440.713,274.146,406.03,354.159,148.481,97.3138,211.353,310.101
"Feb 5 1999",201.124,56.6452,17.4865,12.6109,64.645,64.645,674.28,465.007,565.384,440.413,274.108,406.02,354.157,148.293,97.3121,210.986,310.081
"Feb 12 1999",201.06,56.608,17.4824,12.2276,64.6125,64.6125,674.249,464.981,565.372,441.166,274.07,406.011,354.155,148.21,97.3104,211.058,310.063
"Feb 19 1999",200.988,56.5703,17.4783,11.8668,64.5802,64.5802,674.217,464.954,565.359,441.162,274.031,406.001,354.153,148.03,97.3087,210.701,310.044
"Feb 26 1999",201.01,56.5329,17.4747,12.294,64.5509,64.5509,674.186,464.926,565.347,440.991,273.991,405.991,354.151,148.532,97.3069,212.885,310.025
"Mar 5 1999",200.969,56.4962,17.4711,11.9069,64.5229,64.5229,674.155,464.898,565.335,440.936,273.952,405.981,354.149,148.18,97.3052,211.357,310.005
"Mar 12 1999",200.966,56.4606,17.4679,12.0242,64.4964,64.4964,674.124,464.87,565.323,442.054,273.913,405.971,354.146,148.362,97.3034,212.252,309.989
"Mar 19 1999",200.937,56.426,17.4652,11.6503,64.4702,64.4702,674.1,464.841,565.311,441.82,273.875,405.96,354.144,148.18,97.3017,211.55,309.972
"Mar 26 1999",200.933,56.3926,17.4613,11.8245,64.4451,64.4451,674.08,464.813,565.299,442.688,273.837,405.95,354.141,148.303,97.2999,212.163,309.957
"Apr 2 1999",200.899,56.3603,17.4576,11.4484,64.4201,64.4201,674.058,464.785,565.288,442.149,273.801,405.939,354.138,148.083,97.2982,211.346,309.941
"Apr 9 1999",200.934,56.3296,17.4546,12.2146,64.3986,64.3986,674.035,464.757,565.276,442.944,273.766,405.928,354.135,148.492,97.2965,213.036,309.927
"Apr 16 1999",200.918,56.3005,17.4504,11.79,64.3773,64.3773,674.012,464.731,565.265,442.061,273.732,405.917,354.133,148.235,97.2948,211.845,309.909
"Apr 23 1999",200.921,56.2732,17.4465,12.1311,64.3573,64.3573,673.99,464.705,565.253,442.895,273.7,405.906,354.13,148.328,97.2931,212.303,309.894
"Apr 30 1999",200.934,56.2474,17.4459,11.7313,64.3372,64.3372,673.968,464.681,565.242,443.203,273.67,405.895,354.127,148.398,97.2915,212.526,309.881
"May 7 1999",200.963,56.2235,17.443,12.4491,64.3196,64.3196,673.947,464.657,565.232,443.725,273.641,405.884,354.124,148.549,97.2898,212.996,309.869
"May 14 1999",200.968,56.2011,17.4392,11.99,64.3014,64.3014,673.928,464.634,565.221,443.788,273.614,405.873,354.121,148.447,97.2883,212.457,309.857
"May 21 1999",200.994,56.1803,17.4366,12.6545,64.2854,64.2854,673.91,464.613,565.21,444.185,273.589,405.862,354.117,148.596,97.2867,212.994,309.847
"May 28 1999",201.041,56.1625,17.4569,12.7593,64.2794,64.2794,673.893,464.595,565.201,444.393,273.569,405.852,354.116,148.767,97.2863,213.435,309.839
"Jun 4 1999",201.108,56.1474,17.4541,13.4518,64.2689,64.2689,673.878,464.577,565.192,444.662,273.548,405.84,354.112,149.027,97.2857,214.133,309.83
"Jun 11 1999",201.15,56.1345,17.4497,13.6416,64.259,64.259,673.864,464.56,565.182,444.878,273.53,405.829,354.109,149.015,97.285,213.733,309.822
"Jun 18 1999",201.196,56.124,17.4471,14.23,64.2511,64.2511,673.851,464.544,565.171,445.056,273.513,405.817,354.105,149.13,97.2841,213.949,309.814
"Jun 25 1999",201.245,56.116,17.4469,14.4336,64.2448,64.2448,673.839,464.53,565.162,445.207,273.499,405.806,354.102,149.234,97.2832,214.088,309.807
"Jul 2 1999",201.346,56.1145,17.5107,15.3371,64.2751,64.2751,673.833,464.531,565.159,445.349,273.499,405.802,354.104,149.491,97.2868,214.615,309.808
"Jul 9 1999",201.41,56.1169,17.4975,15.7845,64.2737,64.2737,673.823,464.52,565.156,445.466,273.49,405.79,354.101,149.589,97.2894,214.643,309.802
"Jul 16 1999",201.473,56.1212,17.4995,16.4096,64.2768,64.2768,673.815,464.511,565.153,445.571,273.482,405.779,354.098,149.721,97.2913,214.808,309.796
"Jul 23 1999",201.523,56.1272,17.4938,16.6996,64.277,64.277,673.808,464.503,565.144,445.666,273.477,405.767,354.095,149.774,97.2925,214.707,309.791
"Jul 30 1999",201.586,56.1346,17.4937,17.2189,64.2784,64.2784,673.801,464.496,565.136,445.753,273.474,405.756,354.091,149.94,97.2932,215.059,309.786
"Aug 6 1999",201.621,56.144,17.5078,17.6364,64.2859,64.2859,673.796,464.491,565.126,445.833,273.472,405.745,354.088,149.892,97.294,214.541,309.782
"Aug 13 1999",201.669,56.155,17.5,18.0337,64.2868,64.2868,673.791,464.487,565.116,445.905,273.472,405.733,354.085,150.058,97.2943,215.02,309.779
"Aug 20 1999",201.683,56.1668,17.4905,18.1172,64.2842,64.2842,673.786,464.484,565.104,445.773,273.472,405.722,354.081,149.959,97.2942,214.437,309.774
"Aug 27 1999",201.762,56.184,17.5534,18.9014,64.3219,64.3219,673.786,464.492,565.102,445.898,273.482,405.716,354.082,150.187,97.2985,215.001,309.776
"Sep 3 1999",201.885,56.2125,17.6459,20.0071,64.403,64.403,673.794,464.517,565.122,446.017,273.508,405.719,354.092,150.432,97.3115,215.351,309.788
"Sep 10 1999",202.028,56.2542,17.7246,21.1167,64.4911,64.4911,673.808,464.542,565.16,446.126,273.535,405.723,354.105,150.704,97.3314,215.693,309.801
"Sep 17 1999",202.105,56.2996,17.7255,22.21,64.5275,64.5275,673.807,464.546,565.188,446.21,273.544,405.713,354.109,150.808,97.3483,215.588,309.801
"Sep 24 1999",202.113,56.3403,17.705,22.7329,64.5501,64.5501,673.808,464.548,565.191,446.281,273.553,405.702,354.109,150.722,97.3608,215.092,309.8
"Oct 1 1999",202.082,56.3751,17.6948,22.4712,64.5651,64.5651,673.811,464.552,565.197,446.344,273.564,405.69,354.107,150.52,97.3694,214.278,309.799
"Oct 8 1999",202.065,56.4048,17.67,22.6635,64.5699,64.5699,673.814,464.555,565.183,446.399,273.576,405.679,354.103,150.576,97.3745,214.653,309.799
"Oct 15 1999",202.002,56.4286,17.6402,21.6274,64.563,64.563,673.816,464.56,565.169,446.397,273.587,405.668,354.099,150.293,97.3768,213.665,309.799
"Oct 22 1999",201.963,56.4469,17.6281,21.8053,64.5572,64.5572,673.819,464.564,565.156,446.452,273.599,405.658,354.093,150.285,97.3768,213.826,309.799
"Oct 29 1999",201.939,56.4598,17.6273,21.2666,64.5535,64.5535,673.828,464.569,565.258,446.507,273.611,405.647,354.092,150.308,97.3752,213.944,309.799
"Nov 5 1999",201.92,56.4709,17.6243,21.2001,64.5521,64.5521,673.831,464.577,565.199,446.551,273.625,405.637,354.089,150.31,97.3739,214.044,309.801
"Nov 12 1999",201.897,56.4792,17.6345,21.1825,64.5501,64.5501,673.842,464.582,565.309,446.599,273.637,405.627,354.09,150.234,97.3716,213.651,309.802
"Nov 19 1999",201.844,56.4823,17.6142,20.6667,64.5382,64.5382,673.845,464.589,565.228,446.636,273.65,405.616,354.086,150.121,97.3685,213.424,309.803
"Nov 26 1999",201.732,56.4806,17.5879,19.7251,64.5156,64.5156,673.847,464.595,565.188,445.624,273.662,405.606,354.081,149.679,97.3646,212.064,309.802
"Dec 3 1999",201.654,56.4741,17.5681,18.8672,64.4884,64.4884,673.849,464.601,565.161,445.938,273.673,405.596,354.076,149.639,97.3602,212.451,309.801
"Dec 10 1999",201.544,56.463,17.5509,18.0609,64.4587,64.4587,673.85,464.607,565.141,444.601,273.682,405.585,354.07,149.285,97.3555,211.47,309.796
"Dec 17 1999",201.449,56.4479,17.5359,17.2955,64.4276,64.4276,673.851,464.613,565.124,444.262,273.688,405.575,354.065,149.131,97.3507,211.436,309.79
"Dec 24 1999",201.422,56.4293,17.523,16.5776,64.3958,64.3958,673.851,464.618,565.108,444.02,273.692,405.565,354.06,149.381,97.3458,212.793,309.783
"Jan 1 2000",201.353,56.4042,17.5077,15.8002,64.3585,64.3585,673.848,464.621,565.086,443.591,273.693,405.553,354.054,149.127,97.3403,211.942,309.774
"Jan 8 2000",201.26,56.3803,17.5033,15.2395,64.3273,64.3273,673.844,464.624,565.075,442.826,273.691,405.542,354.049,148.791,97.3347,210.963,309.763
"Jan 15 2000",201.16,56.3542,17.4929,14.6434,64.2959,64.2959,673.837,464.624,565.06,442.205,273.687,405.532,354.045,148.537,97.3278,210.522,309.748
"Jan 22 2000",201.06,56.3263,17.4845,14.0913,64.2648,64.2648,673.829,464.623,565.045,441.714,273.679,405.521,354.04,148.318,97.3193,210.235,309.73
"Jan 29 2000",200.96,56.2968,17.4769,13.565,64.234,64.234,673.819,464.619,565.031,441.312,273.669,405.51,354.035,148.115,97.3093,210.006,309.709
"Feb 5 2000",200.865,56.2659,17.4698,13.067,64.2036,64.2036,673.807,464.613,565.018,440.973,273.655,405.499,354.03,147.924,97.2976,209.806,309.687
"Feb 12 2000",200.775,56.2341,17.4628,12.5965,64.1735,64.1735,673.792,464.605,565.004,440.68,273.639,405.488,354.025,147.741,97.2848,209.622,309.662
"Feb 19 2000",200.687,56.2014,17.4555,12.1464,64.1438,64.1438,673.776,464.595,564.99,440.421,273.619,405.477,354.02,147.565,97.2709,209.449,309.637
"Feb 26 2000",200.652,56.1685,17.4485,12.2145,64.1163,64.1163,673.758,464.582,564.977,440.189,273.597,405.466,354.015,147.791,97.2561,210.744,309.61
"Mar 5 2000",200.57,56.1312,17.4368,11.6638,64.0849,64.0849,673.735,464.564,564.958,439.95,273.568,405.453,354.009,147.445,97.2379,209.622,309.578
"Mar 12 2000",200.492,56.0988,17.435,11.297,64.059,64.059,673.714,464.547,564.947,439.757,273.541,405.441,354.004,147.241,97.221,209.25,309.549
"Mar 19 2000",200.411,56.0664,17.4276,10.8882,64.0321,64.0321,673.691,464.527,564.933,439.578,273.511,405.429,353.999,147.058,97.2029,209.02,309.52
"Mar 26 2000",200.332,56.0341,17.4211,10.5097,64.0048,64.0048,673.668,464.505,564.919,439.41,273.479,405.417,353.994,146.888,97.1838,208.839,309.49
"Apr 2 2000",200.255,56.0016,17.4146,10.1464,63.9772,63.9772,673.643,464.482,564.905,439.251,273.445,405.405,353.989,146.725,97.1637,208.678,309.459
"Apr 9 2000",200.233,55.9691,17.409,9.79886,63.9495,63.9495,673.618,464.457,564.891,439.101,273.41,405.392,353.984,147.019,97.1431,210.186,309.427
"Apr 16 2000",200.175,55.9364,17.4043,9.48024,63.9221,63.9221,673.593,464.43,564.877,438.958,273.373,405.38,353.979,146.702,97.125,209.018,309.395
"Apr 23 2000",200.148,55.9038,17.3996,9.17809,63.8947,63.8947,673.567,464.402,564.865,438.821,273.335,405.367,353.974,146.833,97.1105,209.843,309.363
"Apr 30 2000",200.101,55.8712,17.3952,8.89463,63.8675,63.8675,673.541,464.373,564.851,438.69,273.295,405.354,353.969,146.624,97.0931,209.161,309.33
"May 7 2000",200.09,55.8387,17.391,8.61904,63.8403,63.8403,673.515,464.342,564.838,440.037,273.254,405.34,353.964,146.821,97.0733,210.164,309.303
"May 14 2000",200.082,55.8064,17.3887,8.35704,63.8132,63.8132,673.488,464.312,564.826,440.281,273.213,405.327,353.959,146.825,97.0511,210.167,309.278
"May 21 2000",200.127,55.7746,17.4058,8.25412,63.7893,63.7893,673.462,464.284,564.814,441.266,273.176,405.315,353.956,147.195,97.0278,211.482,309.258
"May 28 2000",200.184,55.7445,17.4152,8.74619,63.772,63.772,673.437,464.256,564.805,441.692,273.14,405.304,353.954,147.416,97.0038,211.967,309.242
"Jun 4 2000",200.255,55.7166,17.4063,9.45535,63.7529,63.7529,673.411,464.227,564.795,442.311,273.102,405.29,353.95,147.69,96.9792,212.634,309.226
"Jun 11 2000",200.301,55.6915,17.3993,9.91435,63.7369,63.7369,673.386,464.198,564.784,442.765,273.066,405.276,353.945,147.659,96.954,212.091,309.213
"Jun 18 2000",200.518,55.6891,17.6671,11.7661,63.9077,63.9077,673.409,464.255,564.824,443.215,273.109,405.311,353.984,148.165,96.9407,212.951,309.247
"Jun 25 2000",200.709,55.7099,17.7423,13.6092,64.0048,64.0048,673.399,464.269,564.9,443.56,273.115,405.319,354.004,148.553,96.9343,213.576,309.259
"Jul 2 2000",200.967,55.7595,17.9575,16.0435,64.2114,64.2114,673.415,464.318,565.091,443.911,273.156,405.347,354.051,149.029,96.9429,214.219,309.29
"Jul 9 2000",201.106,55.8139,17.8971,17.602,64.2584,64.2584,673.401,464.3,565.143,444.163,273.141,405.333,354.061,149.173,96.9516,214.143,309.284
"Jul 16 2000",201.213,55.861,17.8655,18.9169,64.3066,64.3066,673.394,464.285,565.182,444.383,273.134,405.32,354.065,149.328,96.959,214.199,309.28
"Jul 23 2000",201.338,55.9032,17.8582,20.2656,64.3568,64.3568,673.389,464.271,565.181,444.576,273.133,405.307,354.067,149.666,96.9648,214.921,309.274
"Jul 30 2000",201.43,55.9412,17.8203,20.9483,64.3847,64.3847,673.387,464.259,565.177,444.742,273.135,405.294,354.063,149.821,96.9683,215.092,309.27
"Aug 6 2000",201.481,55.9747,17.7875,21.3351,64.4022,64.4022,673.386,464.249,565.169,444.885,273.141,405.281,354.057,149.758,96.9692,214.456,309.266
"Aug 13 2000",201.501,56.0045,17.751,21.5221,64.4102,64.4102,673.388,464.241,565.159,445.01,273.149,405.269,354.05,149.681,96.9673,214.004,309.262
"Aug 20 2000",201.51,56.0313,17.7162,21.6731,64.4116,64.4116,673.392,464.234,565.15,445.022,273.159,405.257,354.042,149.656,96.9628,213.869,309.259
"Aug 27 2000",201.581,56.0576,17.7267,22.3796,64.4315,64.4315,673.398,464.23,565.146,445.152,273.171,405.247,354.038,149.975,96.9567,214.818,309.257
"Sep 3 2000",201.637,56.083,17.6894,22.4547,64.4321,64.4321,673.405,464.226,565.143,445.261,273.183,405.236,354.032,150.145,96.9488,215.194,309.256
"Sep 10 2000",201.67,56.108,17.7022,22.8301,64.445,64.445,673.418,464.227,565.143,445.36,273.199,405.227,354.029,150.069,96.9397,214.491,309.257
"Sep 17 2000",201.772,56.1383,17.7475,23.2002,64.4922,64.4922,673.437,464.24,565.157,445.459,273.225,405.225,354.032,150.387,96.9325,215.296,309.265
"Sep 24 2000",201.849,56.1709,17.7461,23.3101,64.5134,64.5134,673.449,464.24,565.171,445.542,273.241,405.215,354.031,150.552,96.9244,215.369,309.267
"Oct 1 2000",201.825,56.2011,17.7424,23.2044,64.5338,64.5338,673.471,464.241,565.321,445.628,273.258,405.206,354.034,150.204,96.9151,213.741,309.268
"Oct 8 2000",201.793,56.2277,17.7433,23.1178,64.5522,64.5522,673.517,464.243,565.745,445.739,273.277,405.196,354.05,150.092,96.9042,213.313,309.27
"Oct 15 2000",201.693,56.2497,17.7204,22.4251,64.5532,64.5532,673.542,464.247,565.663,445.831,273.299,405.186,354.057,149.714,96.8915,212.212,309.272
"Oct 22 2000",201.612,56.2665,17.705,21.9244,64.5461,64.5461,673.565,464.251,565.598,445.909,273.322,405.177,354.06,149.6,96.877,212.233,309.275
"Oct 29 2000",201.58,56.2794,17.6848,21.6097,64.5328,64.5328,673.581,464.259,565.457,445.364,273.346,405.169,354.057,149.759,96.8613,213.271,309.277
"Nov 5 2000",201.567,56.2887,17.6929,21.9616,64.5299,64.5299,673.622,464.265,565.77,445.611,273.369,405.161,354.066,149.734,96.844,212.958,309.279
"Nov 12 2000",201.458,56.2938,17.6515,20.814,64.5065,64.5065,673.638,464.272,565.555,445.774,273.392,405.152,354.063,149.299,96.8252,211.711,309.281
"Nov 19 2000",201.407,56.2947,17.6635,20.6611,64.4959,64.4959,673.667,464.279,565.667,445.907,273.413,405.143,354.065,149.287,96.805,211.91,309.285
"Nov 26 2000",201.316,56.291,17.6467,20.044,64.4777,64.4777,673.693,464.288,565.662,446.012,273.435,405.135,354.066,149.024,96.7839,211.273,309.289
"Dec 3 2000",201.206,56.283,17.6112,19.0603,64.4458,64.4458,673.709,464.296,565.515,445.011,273.455,405.127,354.06,148.758,96.7616,210.868,309.29
"Dec 10 2000",201.106,56.2709,17.5876,18.2117,64.411,64.411,673.724,464.304,565.438,443.812,273.473,405.119,354.053,148.533,96.7381,210.575,309.285
"Dec 17 2000",201.006,56.255,17.5665,17.3939,64.3754,64.3754,673.738,464.311,565.386,442.923,273.487,405.11,354.045,148.325,96.7134,210.333,309.275
"Dec 24 2000",200.954,56.2357,17.5488,16.6241,64.3398,64.3398,673.75,464.317,565.349,442.241,273.497,405.102,354.037,148.455,96.6874,211.311,309.263
"Jan 1 2001",200.86,56.2099,17.5281,15.7605,64.2985,64.2985,673.761,464.322,565.313,441.636,273.504,405.093,354.028,148.113,96.6561,210.318,309.245
"Jan 8 2001",200.776,56.1848,17.5205,15.1498,64.2628,64.2628,673.769,464.324,565.294,441.202,273.506,405.085,354.022,147.901,96.6273,209.958,309.227
"Jan 15 2001",200.69,56.1577,17.5075,14.5125,64.228,64.228,673.774,464.323,565.273,440.836,273.503,405.077,354.016,147.709,96.5973,209.72,309.207
"Jan 22 2001",200.605,56.129,17.4969,13.9228,64.1939,64.1939,673.777,464.321,565.256,440.519,273.497,405.068,354.01,147.531,96.5658,209.524,309.185
"Jan 29 2001",200.521,56.0989,17.4874,13.3637,64.1604,64.1604,673.777,464.315,565.241,440.241,273.488,405.06,354.005,147.36,96.5329,209.349,309.16
"Feb 5 2001",200.437,56.0678,17.4787,12.8332,64.1274,64.1274,673.774,464.308,565.227,439.992,273.475,405.051,354,147.196,96.4986,209.185,309.133
"Feb 12 2001",200.357,56.0359,17.471,12.344,64.0951,64.0951,673.769,464.297,565.214,439.767,273.459,405.042,353.995,147.036,96.4628,209.03,309.104
"Feb 19 2001",200.279,56.0034,17.4632,11.8646,64.0632,64.0632,673.761,464.285,565.202,439.56,273.44,405.033,353.991,146.881,96.4257,208.88,309.074
"Feb 26 2001",200.23,55.9708,17.4557,11.7031,64.0329,64.0329,673.751,464.27,565.19,439.369,273.418,405.024,353.987,146.959,96.3872,209.583,309.041
"Mar 5 2001",200.164,55.9383,17.4479,11.2536,64.0032,64.0032,673.74,464.253,565.179,439.191,273.394,405.015,353.983,146.727,96.3474,208.918,309.007
"Mar 12 2001",200.092,55.9061,17.4405,10.8242,63.9736,63.9736,673.727,464.234,565.168,439.024,273.368,405.006,353.979,146.551,96.3063,208.636,308.972
"Mar 19 2001",200.02,55.874,17.4328,10.4171,63.9439,63.9439,673.712,464.214,565.157,438.867,273.339,404.996,353.975,146.393,96.2639,208.451,308.936
"Mar 26 2001",199.948,55.8421,17.4268,10.0312,63.9144,63.9144,673.696,464.191,565.147,438.718,273.308,404.986,353.972,146.244,96.2203,208.298,308.899
"Apr 2 2001",199.878,55.8105,17.4207,9.67258,63.8851,63.8851,673.679,464.167,565.137,438.576,273.276,404.976,353.968,146.099,96.1753,208.158,308.861
"Apr 9 2001",199.877,55.7798,17.4145,10.1057,63.8588,63.8588,673.661,464.141,565.126,438.441,273.242,404.966,353.965,146.529,96.1294,210.115,308.822
"Apr 16 2001",199.831,55.7502,17.4084,9.71368,63.8334,63.8334,673.643,464.114,565.115,438.312,273.206,404.955,353.961,146.183,96.0825,208.694,308.783
"Apr 23 2001",199.772,55.7216,17.4036,9.34625,63.8079,63.8079,673.624,464.086,565.104,438.187,273.169,404.945,353.958,145.974,96.0346,208.211,308.743
"Apr 30 2001",199.708,55.6938,17.3982,8.99582,63.7816,63.7816,673.604,464.056,565.092,438.068,273.131,404.934,353.954,145.804,95.9857,207.962,308.703
"May 7 2001",199.674,55.6671,17.3988,9.29566,63.7574,63.7574,673.585,464.026,565.08,439.028,273.092,404.923,353.951,145.918,95.9359,208.758,308.667
"May 14 2001",199.648,55.6416,17.394,8.95357,63.7338,63.7338,673.565,463.995,565.07,439.467,273.053,404.912,353.948,145.918,95.8853,208.89,308.634
"May 21 2001",199.697,55.6186,17.4236,9.84408,63.7223,63.7223,673.545,463.969,565.061,440.518,273.018,404.903,353.948,146.436,95.8346,210.791,308.61
"May 28 2001",199.727,55.598,17.4131,9.45034,63.7041,63.7041,673.525,463.938,565.052,440.421,272.98,404.892,353.945,146.479,95.7835,210.609,308.585
"Jun 4 2001",199.812,55.5804,17.446,10.5853,63.7005,63.7005,673.506,463.912,565.045,441.234,272.948,404.883,353.945,146.903,95.7328,211.822,308.566
"Jun 11 2001",199.875,55.565,17.4327,10.1375,63.6864,63.6864,673.487,463.883,565.038,441.834,272.914,404.871,353.943,147.01,95.6823,211.778,308.549
"Jun 18 2001",199.93,55.5517,17.4264,10.9026,63.6743,63.6743,673.469,463.855,565.029,442.292,272.882,404.859,353.94,147.052,95.6322,211.576,308.535
"Jun 25 2001",199.985,55.5404,17.4173,11.0337,63.6621,63.6621,673.452,463.829,565.019,442.655,272.852,404.847,353.937,147.148,95.5826,211.693,308.524
"Jul 2 2001",200.033,55.5314,17.4085,11.4752,63.6508,63.6508,673.436,463.805,565.008,442.95,272.826,404.835,353.935,147.2,95.5334,211.654,308.515
"Jul 9 2001",200.098,55.5265,17.4451,11.7355,63.6594,63.6594,673.424,463.789,565.003,443.201,272.808,404.827,353.935,147.297,95.4857,211.715,308.511
"Jul 16 2001",200.178,55.5251,17.4494,12.5312,63.6583,63.6583,673.412,463.77,565.002,443.412,272.787,404.815,353.933,147.603,95.439,212.596,308.506
"Jul 23 2001",200.429,55.5515,17.7486,14.4798,63.8727,63.8727,673.443,463.851,565.059,443.685,272.858,404.861,353.981,148.085,95.4031,213.081,308.555
"Jul 30 2001",200.586,55.5938,17.7419,16.1618,63.9217,63.9217,673.437,463.843,565.119,443.87,272.853,404.852,353.993,148.418,95.37,213.667,308.557
"Aug 6 2001",200.77,55.6438,17.8193,17.8357,64.032,64.032,673.442,463.859,565.178,444.062,272.872,404.856,354.012,148.767,95.342,214.111,308.571
"Aug 13 2001",200.897,55.6925,17.7858,19.0371,64.0728,64.0728,673.453,463.851,565.418,444.232,272.874,404.845,354.022,148.957,95.3158,214.205,308.572
"Aug 20 2001",201.006,55.7364,17.7815,20.0349,64.1183,64.1183,673.454,463.849,565.335,444.386,272.885,404.836,354.029,149.108,95.2911,214.215,308.575
"Aug 27 2001",201.164,55.7855,17.8364,21.2321,64.2043,64.2043,673.469,463.868,565.329,444.541,272.919,404.838,354.041,149.439,95.2701,214.788,308.589
"Sep 3 2001",201.286,55.8343,17.8099,22.1721,64.2393,64.2393,673.476,463.867,565.351,444.667,272.935,404.828,354.041,149.679,95.2504,215.112,308.592
"Sep 10 2001",201.352,55.8777,17.7781,22.6503,64.262,64.262,673.484,463.867,565.33,444.779,272.955,404.817,354.038,149.654,95.2317,214.645,308.596
"Sep 17 2001",201.376,55.9161,17.7603,22.8013,64.2786,64.2786,673.494,463.869,565.329,444.882,272.977,404.808,354.034,149.502,95.2137,213.833,308.601
"Sep 24 2001",201.373,55.9498,17.7193,22.6445,64.2817,64.2817,673.505,463.872,565.307,444.973,272.999,404.798,354.029,149.403,95.196,213.51,308.606
"Oct 1 2001",201.343,55.9799,17.7187,22.2357,64.2892,64.2892,673.516,463.879,565.294,444.929,273.024,404.791,354.026,149.127,95.1787,212.47,308.614
"Oct 8 2001",201.325,56.0064,17.6877,22.3645,64.2854,64.2854,673.529,463.884,565.289,445.041,273.046,404.782,354.021,149.185,95.1615,212.97,308.62
"Oct 15 2001",201.242,56.0278,17.6564,21.403,64.2735,64.2735,673.542,463.89,565.276,445.135,273.067,404.773,354.015,148.733,95.144,211.422,308.626
"Oct 22 2001",201.19,56.0443,17.6482,21.4659,64.2664,64.2664,673.558,463.897,565.327,445.22,273.089,404.765,354.012,148.713,95.1261,211.702,308.634
"Oct 29 2001",201.126,56.0567,17.6204,20.3346,64.2495,64.2495,673.571,463.904,565.29,443.838,273.109,404.757,354.008,148.591,95.1079,211.627,308.635
"Nov 5 2001",201.115,56.0657,17.6398,21.0671,64.2519,64.2519,673.612,463.912,565.715,444.34,273.13,404.749,354.021,148.694,95.0892,211.957,308.637
"Nov 12 2001",201.014,56.0711,17.5959,19.7773,64.2324,64.2324,673.625,463.92,565.504,443.117,273.15,404.741,354.021,148.288,95.0698,210.811,308.633
"Nov 19 2001",200.926,56.0728,17.5874,19.0581,64.2135,64.2135,673.639,463.928,565.437,443.784,273.169,404.733,354.017,148.057,95.0496,210.359,308.631
"Nov 26 2001",200.827,56.0705,17.5592,18.0169,64.186,64.186,673.651,463.935,565.376,442.675,273.185,404.726,354.012,147.816,95.0286,210.027,308.624
"Dec 3 2001",200.733,56.0642,17.5398,17.1078,64.156,64.156,673.662,463.942,565.338,442.707,273.198,404.718,354.006,147.604,95.0066,209.767,308.617
"Dec 10 2001",200.64,56.0541,17.5226,16.2543,64.1249,64.1249,673.671,463.947,565.311,441.854,273.209,404.711,354,147.407,94.9836,209.546,308.605
"Dec 17 2001",200.549,56.0405,17.508,15.4577,64.0934,64.0934,673.679,463.951,565.29,441.212,273.216,404.703,353.995,147.221,94.9595,209.348,308.589
"Dec 24 2001",200.461,56.0236,17.4951,14.7138,64.062,64.062,673.684,463.954,565.273,440.71,273.22,404.696,353.99,147.067,94.9342,209.252,308.571
"Jan 1 2002",200.36,56.0009,17.4792,13.8823,64.0253,64.0253,673.687,463.954,565.254,440.256,273.22,404.687,353.984,146.857,94.9039,208.997,308.546
"Jan 8 2002",200.277,55.9786,17.4745,13.2956,63.9936,63.9936,673.687,463.952,565.244,439.924,273.216,404.68,353.979,146.695,94.8761,208.83,308.521
